order_id,customer_id,restaurant,city,order_date,delivery_time_minutes,item,quantity,price,discount,payment_method,rating,revenue
1538,1022,Pasta Point,Cairo,2024-03-05 01:00:00,25.0,Sushi,4,154,14,Card,2.0,602
1539,1814,Pasta Point,Alex,2024-03-05 02:00:00,52.0,Kebab,3,177,8,Card,3.0,523
1540,1345,Pasta Point,Cairo,2024-03-05 03:00:00,31.0,Sushi,4,232,9,Card,2.0,919
1541,1301,Kebab House,Cairo,2024-03-05 04:00:00,28.0,Pizza,4,292,22,Card,2.0,1146
1542,1362,Pasta Point,Cairo,2024-03-05 05:00:00,29.0,Pizza,3,234,19,Wallet,1.0,683
1543,1395,Sushi World,Cairo,2024-03-05 06:00:00,43.0,Sushi,2,291,19,Wallet,5.0,563
1544,1217,Kebab House,Alex,2024-03-05 07:00:00,33.0,Sushi,2,269,3,Card,5.0,535
1545,1140,Pizza Hub,Alex,2024-03-05 08:00:00,35.0,Pasta,2,120,5,Cash,4.0,235
1546,1615,Pasta Point,Cairo,2024-03-05 09:00:00,35.0,Burger,3,250,3,Card,4.0,747
1547,1957,Pasta Point,Cairo,2024-03-05 10:00:00,24.0,Kebab,1,135,4,Wallet,5.0,131
1548,1209,Pizza Hub,Cairo,2024-03-05 11:00:00,35.0,Pizza,3,203,8,Cash,5.0,601
1549,1984,Pasta Point,Alex,2024-03-05 12:00:00,35.0,Kebab,4,294,11,Wallet,1.0,1165
1550,1992,Pizza Hub,Alex,2024-03-05 13:00:00,20.0,Pasta,3,189,22,Card,1.0,545
1551,1622,Kebab House,Cairo,2024-03-05 14:00:00,40.0,Pizza,1,120,7,Wallet,5.0,113
1552,1615,Sushi World,Giza,2024-03-05 15:00:00,22.0,Pasta,1,95,20,Wallet,3.0,75
1553,1827,Pizza Hub,Cairo,2024-03-05 16:00:00,44.0,Pasta,4,96,4,Wallet,3.0,380
1554,1682,Burger Town,Alex,2024-03-05 17:00:00,23.0,Sushi,2,128,28,Cash,1.0,228
1555,1459,Pizza Hub,Cairo,2024-03-05 18:00:00,43.0,Kebab,1,215,10,Wallet,2.0,205
1556,1355,Pasta Point,Alex,2024-03-05 19:00:00,48.0,Kebab,1,198,22,Cash,5.0,176
1557,1323,Kebab House,Cairo,2024-03-05 20:00:00,45.0,Sushi,1,191,10,Card,4.0,181
1558,1132,Kebab House,Cairo,2024-03-05 21:00:00,38.0,Kebab,4,179,12,Card,3.0,704
1559,1887,Pizza Hub,Alex,2024-03-05 22:00:00,32.0,Sushi,1,249,13,Wallet,2.0,236
1560,1804,Sushi World,Alex,2024-03-05 23:00:00,28.0,Pizza,2,176,27,Cash,3.0,325
1561,1839,Burger Town,Cairo,2024-03-06 00:00:00,52.0,Pasta,4,158,7,Card,2.0,625
1562,1126,Kebab House,Alex,2024-03-06 01:00:00,26.0,Pasta,2,168,24,Cash,5.0,312
1563,1105,Pasta Point,Alex,2024-03-06 02:00:00,22.0,Kebab,1,247,29,Cash,5.0,218
1564,1603,Pasta Point,Alex,2024-03-06 03:00:00,42.0,Burger,1,278,17,Wallet,5.0,261
1565,1798,Sushi World,Cairo,2024-03-06 04:00:00,25.0,Pasta,2,150,18,Wallet,1.0,282
1566,1377,Kebab House,Alex,2024-03-06 05:00:00,23.0,Sushi,4,298,11,Cash,2.0,1181
1567,1904,Pizza Hub,Cairo,2024-03-06 06:00:00,20.0,Burger,4,210,11,Cash,4.0,829
1568,1050,Pasta Point,Alex,2024-03-06 07:00:00,29.0,Burger,2,282,17,Wallet,4.0,547
1569,1028,Sushi World,Cairo,2024-03-06 08:00:00,34.0,Pasta,1,55,9,Cash,5.0,46
1570,1461,Kebab House,Alex,2024-03-06 09:00:00,37.0,Pasta,3,293,6,Wallet,4.0,873
1571,1295,Kebab House,Cairo,2024-03-06 10:00:00,46.0,Pasta,2,267,27,Cash,3.0,507
1572,1296,Kebab House,Cairo,2024-03-06 11:00:00,41.0,Sushi,2,175,17,Wallet,2.0,333
1573,1725,Kebab House,Giza,2024-03-06 12:00:00,32.0,Burger,2,152,11,Cash,2.0,293
1574,1778,Kebab House,Cairo,2024-03-06 13:00:00,32.0,Kebab,1,282,13,Wallet,2.0,269
1575,1406,Pasta Point,Giza,2024-03-06 14:00:00,41.0,Sushi,4,86,14,Cash,3.0,330
1576,1768,Sushi World,Cairo,2024-03-06 15:00:00,50.0,Pizza,1,191,15,Card,1.0,176
1577,1813,Kebab House,Giza,2024-03-06 16:00:00,36.0,Pasta,2,86,1,Card,3.0,171
1578,1612,Burger Town,Alex,2024-03-06 17:00:00,29.0,Burger,1,57,29,Cash,2.0,28
1579,1404,Burger Town,Giza,2024-03-06 18:00:00,23.0,Sushi,1,280,29,Card,2.0,251
1580,1345,Sushi World,Alex,2024-03-06 19:00:00,20.0,Pizza,2,126,17,Cash,2.0,235
1581,1621,Pizza Hub,Cairo,2024-03-06 20:00:00,42.0,Sushi,1,190,11,Cash,4.0,179
1582,1419,Pizza Hub,Cairo,2024-03-06 21:00:00,41.0,Sushi,3,89,15,Card,1.0,252
1583,1181,Pizza Hub,Giza,2024-03-06 22:00:00,41.0,Kebab,1,156,12,Cash,2.981578947368421,144
1584,1982,Burger Town,Cairo,2024-03-06 23:00:00,33.0,Kebab,1,141,19,Wallet,2.0,122
1585,1824,Pizza Hub,Alex,2024-03-07 00:00:00,51.0,Sushi,4,235,16,Cash,5.0,924
1586,1000,Pasta Point,Cairo,2024-03-07 01:00:00,29.0,Pizza,4,67,17,Cash,1.0,251
1587,1830,Kebab House,Giza,2024-03-07 02:00:00,46.0,Burger,2,106,2,Card,5.0,210
1588,1949,Burger Town,Cairo,2024-03-07 03:00:00,34.0,Burger,2,132,22,Wallet,1.0,242
1589,1566,Sushi World,Cairo,2024-03-07 04:00:00,27.0,Pasta,4,215,9,Cash,2.0,851
1590,1370,Sushi World,Cairo,2024-03-07 05:00:00,42.0,Pasta,3,81,0,Cash,1.0,243
1591,1935,Kebab House,Cairo,2024-03-07 06:00:00,39.0,Burger,1,263,5,Cash,1.0,258
1592,1910,Burger Town,Giza,2024-03-07 07:00:00,39.0,Sushi,3,243,2,Cash,2.0,727
1593,1660,Pizza Hub,Cairo,2024-03-07 08:00:00,35.0,Sushi,3,254,18,Cash,5.0,744
1594,1430,Pizza Hub,Alex,2024-03-07 09:00:00,34.0,Kebab,4,264,3,Cash,5.0,1053
1595,1968,Pasta Point,Alex,2024-03-07 10:00:00,63.0,Kebab,2,74,28,Wallet,4.0,120
1596,1308,Pasta Point,Cairo,2024-03-07 11:00:00,49.0,Pasta,1,269,19,Wallet,5.0,250
1597,1136,Pizza Hub,Cairo,2024-03-07 12:00:00,43.0,Burger,2,235,22,Cash,5.0,448
1598,1201,Sushi World,Cairo,2024-03-07 13:00:00,35.0,Sushi,3,252,2,Cash,1.0,754
1599,1435,Sushi World,Alex,2024-03-07 14:00:00,47.0,Burger,3,82,7,Card,4.0,239
1600,1312,Pasta Point,Giza,2024-03-07 15:00:00,41.0,Pizza,2,137,7,Wallet,2.0,267
1601,1116,Kebab House,Cairo,2024-03-07 16:00:00,35.0,Burger,2,243,26,Wallet,2.0,460
1602,1665,Pizza Hub,Cairo,2024-03-07 17:00:00,31.0,Pizza,4,207,28,Cash,3.0,800
1603,1936,Pasta Point,Cairo,2024-03-07 18:00:00,34.0,Kebab,2,258,6,Wallet,4.0,510
1605,1574,Pizza Hub,Cairo,2024-03-07 20:00:00,37.0,Pasta,4,83,20,Card,3.0,312
1606,1243,Pizza Hub,Cairo,2024-03-07 21:00:00,29.0,Burger,2,151,5,Card,3.0,297
1607,1536,Sushi World,Cairo,2024-03-07 22:00:00,54.0,Burger,3,176,27,Wallet,2.0,501
1608,1601,Kebab House,Cairo,2024-03-07 23:00:00,35.0,Pizza,2,263,15,Wallet,5.0,511
1609,1074,Kebab House,Cairo,2024-03-08 00:00:00,20.0,Kebab,1,118,9,Wallet,1.0,109
1610,1805,Pizza Hub,Cairo,2024-03-08 01:00:00,34.0,Pizza,3,225,3,Cash,4.0,672
1611,1385,Burger Town,Alex,2024-03-08 02:00:00,22.0,Kebab,4,89,12,Card,3.0,344
1612,1902,Pasta Point,Alex,2024-03-08 03:00:00,40.0,Pizza,3,228,9,Cash,1.0,675
1613,1209,Pasta Point,Alex,2024-03-08 04:00:00,38.0,Kebab,4,129,20,Card,2.0,496
1614,1474,Pizza Hub,Alex,2024-03-08 05:00:00,46.0,Pizza,1,190,13,Card,3.0,177
1615,1417,Burger Town,Alex,2024-03-08 06:00:00,25.0,Kebab,1,267,8,Card,3.0,259
1616,1346,Sushi World,Cairo,2024-03-08 07:00:00,35.0,Pizza,3,80,10,Wallet,2.0,230
1617,1528,Pizza Hub,Alex,2024-03-08 08:00:00,20.0,Burger,2,165,22,Card,2.0,308
1618,1639,Pizza Hub,Alex,2024-03-08 09:00:00,43.0,Pasta,3,216,17,Cash,2.0,631
1619,1938,Pasta Point,Alex,2024-03-08 10:00:00,41.0,Pizza,3,112,10,Card,1.0,326
1620,1954,Pizza Hub,Cairo,2024-03-08 11:00:00,40.0,Pasta,1,97,16,Cash,1.0,81
1621,1875,Pizza Hub,Alex,2024-03-08 12:00:00,35.0,Burger,4,136,1,Card,1.0,543
1622,1762,Pizza Hub,Cairo,2024-03-08 13:00:00,39.0,Burger,3,97,2,Card,5.0,289
1623,1178,Pasta Point,Cairo,2024-03-08 14:00:00,54.0,Kebab,2,110,10,Wallet,3.0,210
1624,1181,Sushi World,Cairo,2024-03-08 15:00:00,31.0,Pasta,1,189,17,Cash,1.0,172
1625,1663,Sushi World,Cairo,2024-03-08 16:00:00,35.0,Sushi,3,127,26,Card,5.0,355
1626,1024,Pizza Hub,Cairo,2024-03-08 17:00:00,21.0,Kebab,3,233,2,Card,2.981578947368421,697
1627,1966,Pasta Point,Cairo,2024-03-08 18:00:00,24.0,Pasta,2,67,25,Cash,2.981578947368421,109
1628,1179,Sushi World,Alex,2024-03-08 19:00:00,36.0,Pizza,3,204,14,Card,2.0,598
1629,1709,Sushi World,Cairo,2024-03-08 20:00:00,48.0,Pizza,3,77,10,Wallet,4.0,221
1630,1500,Sushi World,Cairo,2024-03-08 21:00:00,31.0,Burger,3,259,10,Cash,1.0,767
1631,1855,Pasta Point,Cairo,2024-03-08 22:00:00,32.0,Sushi,3,129,27,Wallet,4.0,360
1632,1160,Pasta Point,Giza,2024-03-08 23:00:00,30.0,Pizza,2,229,29,Cash,1.0,429
1633,1176,Pizza Hub,Cairo,2024-03-09 00:00:00,28.0,Pasta,3,65,27,Cash,2.0,168
1634,1284,Kebab House,Cairo,2024-03-09 01:00:00,38.0,Pasta,3,126,24,Cash,4.0,354
1635,1062,Sushi World,Alex,2024-03-09 02:00:00,35.0,Pizza,3,235,19,Card,5.0,686
1636,1661,Kebab House,Cairo,2024-03-09 03:00:00,35.0,Pasta,1,270,27,Cash,2.0,243
1637,1665,Pasta Point,Alex,2024-03-09 04:00:00,27.0,Pasta,2,186,24,Cash,4.0,348
1638,1155,Pasta Point,Giza,2024-03-09 05:00:00,43.0,Burger,1,75,10,Cash,4.0,65
1639,1881,Pasta Point,Cairo,2024-03-09 06:00:00,20.0,Sushi,1,77,18,Wallet,2.0,59
1640,1468,Kebab House,Alex,2024-03-09 07:00:00,43.0,Burger,2,154,27,Cash,2.0,281
1641,1048,Pasta Point,Alex,2024-03-09 08:00:00,43.0,Sushi,1,126,0,Card,2.0,126
1642,1966,Pizza Hub,Cairo,2024-03-09 09:00:00,39.0,Pasta,1,213,26,Cash,3.0,187
1643,1848,Pasta Point,Giza,2024-03-09 10:00:00,23.0,Sushi,1,58,4,Cash,5.0,54
1644,1083,Burger Town,Giza,2024-03-09 11:00:00,37.0,Pasta,2,224,9,Wallet,1.0,439
1645,1360,Kebab House,Alex,2024-03-09 12:00:00,20.0,Pasta,3,255,9,Card,4.0,756
1646,1688,Burger Town,Cairo,2024-03-09 13:00:00,31.0,Burger,4,100,13,Card,1.0,387
1647,1147,Pasta Point,Cairo,2024-03-09 14:00:00,47.0,Burger,4,125,1,Card,2.0,499
1648,1629,Pizza Hub,Cairo,2024-03-09 15:00:00,44.0,Kebab,2,294,3,Cash,5.0,585
1649,1341,Sushi World,Giza,2024-03-09 16:00:00,35.0,Pizza,4,171,1,Cash,5.0,683
1650,1475,Pasta Point,Cairo,2024-03-09 17:00:00,23.0,Kebab,2,234,17,Card,3.0,451
1651,1062,Pizza Hub,Cairo,2024-03-09 18:00:00,42.0,Kebab,2,81,12,Card,2.0,150
1652,1700,Kebab House,Giza,2024-03-09 19:00:00,35.0,Sushi,4,279,18,Wallet,4.0,1098
1653,1359,Burger Town,Cairo,2024-03-09 20:00:00,20.0,Pasta,1,244,4,Card,2.981578947368421,240
1654,1560,Burger Town,Cairo,2024-03-09 21:00:00,44.0,Pasta,3,299,19,Cash,2.0,878
1655,1326,Burger Town,Cairo,2024-03-09 22:00:00,34.0,Pasta,4,106,1,Cash,3.0,423
1656,1768,Kebab House,Giza,2024-03-09 23:00:00,49.0,Pizza,4,103,10,Cash,1.0,402
1657,1735,Pizza Hub,Giza,2024-03-10 00:00:00,21.0,Sushi,4,165,29,Wallet,2.0,631
1659,1989,Burger Town,Cairo,2024-03-10 02:00:00,38.0,Pasta,2,111,25,Cash,4.0,197
1660,1214,Pasta Point,Cairo,2024-03-10 03:00:00,38.0,Kebab,2,133,17,Wallet,2.0,249
1661,1434,Sushi World,Giza,2024-03-10 04:00:00,20.0,Pizza,3,273,29,Wallet,3.0,790
1662,1890,Kebab House,Cairo,2024-03-10 05:00:00,23.0,Kebab,3,105,5,Cash,5.0,310
1663,1951,Kebab House,Alex,2024-03-10 06:00:00,68.0,Burger,4,72,22,Wallet,2.0,266
1664,1722,Pizza Hub,Cairo,2024-03-10 07:00:00,31.0,Sushi,4,66,27,Wallet,4.0,237
1665,1317,Pizza Hub,Giza,2024-03-10 08:00:00,43.0,Sushi,4,257,9,Cash,1.0,1019
1666,1031,Kebab House,Cairo,2024-03-10 09:00:00,27.0,Kebab,3,215,21,Wallet,4.0,624
1667,1669,Burger Town,Cairo,2024-03-10 10:00:00,20.0,Pizza,4,249,22,Cash,5.0,974
1668,1284,Sushi World,Cairo,2024-03-10 11:00:00,32.0,Sushi,1,260,16,Cash,4.0,244
1669,1304,Pizza Hub,Cairo,2024-03-10 12:00:00,31.0,Kebab,3,207,21,Wallet,5.0,600
1670,1428,Burger Town,Giza,2024-03-10 13:00:00,30.0,Pizza,1,298,10,Cash,2.0,288
1671,1476,Pasta Point,Cairo,2024-03-10 14:00:00,33.0,Kebab,4,235,18,Cash,4.0,922
1672,1285,Pizza Hub,Cairo,2024-03-10 15:00:00,38.0,Pizza,2,275,16,Card,3.0,534
1673,1143,Burger Town,Alex,2024-03-10 16:00:00,33.0,Pasta,1,127,23,Cash,3.0,104
1674,1423,Burger Town,Giza,2024-03-10 17:00:00,20.0,Pizza,3,71,3,Card,4.0,210
1675,1018,Sushi World,Cairo,2024-03-10 18:00:00,40.0,Burger,1,157,25,Card,4.0,132
1676,1017,Sushi World,Cairo,2024-03-10 19:00:00,20.0,Pasta,3,66,23,Card,1.0,175
1677,1768,Pasta Point,Giza,2024-03-10 20:00:00,20.0,Kebab,4,64,25,Card,4.0,231
1678,1589,Burger Town,Alex,2024-03-10 21:00:00,43.0,Pasta,1,163,13,Wallet,1.0,150
1679,1370,Burger Town,Cairo,2024-03-10 22:00:00,41.0,Pasta,2,97,26,Wallet,1.0,168
1680,1174,Sushi World,Cairo,2024-03-10 23:00:00,34.0,Kebab,1,209,19,Cash,1.0,190
1681,1193,Pizza Hub,Cairo,2024-03-11 00:00:00,20.0,Kebab,2,254,3,Cash,1.0,505
1682,1501,Pizza Hub,Cairo,2024-03-11 01:00:00,26.0,Burger,3,262,27,Cash,2.0,759
1683,1987,Kebab House,Cairo,2024-03-11 02:00:00,31.0,Kebab,4,162,13,Wallet,3.0,635
1684,1112,Sushi World,Alex,2024-03-11 03:00:00,20.0,Sushi,4,217,25,Card,1.0,843
1685,1113,Kebab House,Alex,2024-03-11 04:00:00,26.0,Sushi,2,146,3,Wallet,3.0,289
1686,1221,Sushi World,Cairo,2024-03-11 05:00:00,42.0,Burger,3,234,5,Wallet,1.0,697
1687,1677,Pasta Point,Cairo,2024-03-11 06:00:00,52.0,Pizza,4,235,29,Cash,3.0,911
1688,1946,Burger Town,Cairo,2024-03-11 07:00:00,29.0,Pizza,3,140,8,Cash,4.0,412
1689,1830,Pasta Point,Giza,2024-03-11 08:00:00,44.0,Sushi,2,276,20,Cash,4.0,532
1690,1643,Sushi World,Cairo,2024-03-11 09:00:00,20.0,Kebab,2,65,11,Card,3.0,119
1691,1896,Burger Town,Cairo,2024-03-11 10:00:00,42.0,Burger,1,205,28,Card,1.0,177
1692,1263,Pizza Hub,Cairo,2024-03-11 11:00:00,25.0,Pizza,4,147,25,Wallet,2.0,563
1693,1924,Pizza Hub,Alex,2024-03-11 12:00:00,38.0,Pizza,4,160,29,Card,3.0,611
1694,1054,Kebab House,Cairo,2024-03-11 13:00:00,32.0,Pasta,1,50,7,Cash,5.0,43
1695,1870,Sushi World,Cairo,2024-03-11 14:00:00,50.0,Sushi,2,90,23,Card,2.0,157
1696,1642,Sushi World,Cairo,2024-03-11 15:00:00,24.0,Kebab,2,97,3,Card,5.0,191
1697,1799,Pizza Hub,Cairo,2024-03-11 16:00:00,42.0,Burger,2,208,26,Card,3.0,390
1698,1777,Pasta Point,Cairo,2024-03-11 17:00:00,31.0,Pizza,2,213,25,Card,1.0,401
1699,1457,Burger Town,Giza,2024-03-11 18:00:00,33.0,Pasta,3,157,24,Cash,2.981578947368421,447
1700,1978,Pasta Point,Cairo,2024-03-11 19:00:00,32.0,Sushi,4,210,24,Cash,3.0,816
1701,1877,Pasta Point,Alex,2024-03-11 20:00:00,24.0,Sushi,4,210,4,Wallet,2.0,836
1702,1161,Pizza Hub,Giza,2024-03-11 21:00:00,34.0,Burger,2,152,5,Wallet,1.0,299
1703,1379,Pizza Hub,Cairo,2024-03-11 22:00:00,34.0,Pizza,2,177,4,Wallet,5.0,350
1704,1992,Pizza Hub,Cairo,2024-03-11 23:00:00,37.0,Burger,2,259,18,Card,3.0,500
1705,1086,Kebab House,Cairo,2024-03-12 00:00:00,36.0,Burger,4,200,26,Card,1.0,774
1706,1054,Pasta Point,Giza,2024-03-12 01:00:00,44.0,Pasta,4,237,7,Cash,1.0,941
1707,1475,Sushi World,Giza,2024-03-12 02:00:00,46.0,Sushi,2,264,8,Wallet,4.0,520
1708,1799,Burger Town,Giza,2024-03-12 03:00:00,22.0,Kebab,3,256,14,Cash,1.0,754
1709,1177,Kebab House,Cairo,2024-03-12 04:00:00,45.0,Sushi,1,267,3,Wallet,3.0,264
1710,1390,Sushi World,Alex,2024-03-12 05:00:00,20.0,Sushi,1,79,24,Wallet,2.0,55
1711,1348,Pasta Point,Cairo,2024-03-12 06:00:00,42.0,Pasta,1,266,8,Wallet,4.0,258
1712,1007,Pizza Hub,Cairo,2024-03-12 07:00:00,42.0,Kebab,4,94,6,Card,3.0,370
1713,1832,Pasta Point,Alex,2024-03-12 08:00:00,20.0,Pizza,4,129,7,Wallet,3.0,509
1714,1312,Burger Town,Cairo,2024-03-12 09:00:00,36.0,Kebab,1,88,14,Wallet,3.0,74
1715,1758,Kebab House,Cairo,2024-03-12 10:00:00,29.0,Pizza,1,289,18,Card,5.0,271
1716,1834,Kebab House,Alex,2024-03-12 11:00:00,25.0,Kebab,3,94,14,Wallet,5.0,268
1717,1983,Burger Town,Cairo,2024-03-12 12:00:00,51.0,Burger,4,127,4,Card,2.0,504
1718,1982,Sushi World,Giza,2024-03-12 13:00:00,27.0,Kebab,4,130,18,Card,3.0,502
1719,1442,Sushi World,Cairo,2024-03-12 14:00:00,35.0,Pasta,1,189,6,Cash,5.0,183
1720,1766,Kebab House,Giza,2024-03-12 15:00:00,35.0,Pizza,3,142,5,Card,5.0,421
1721,1327,Kebab House,Alex,2024-03-12 16:00:00,43.0,Sushi,3,81,26,Card,5.0,217
1722,1053,Pizza Hub,Alex,2024-03-12 17:00:00,33.0,Pasta,1,233,18,Card,2.0,215
1723,1760,Sushi World,Alex,2024-03-12 18:00:00,48.0,Pizza,1,73,24,Wallet,2.0,49
1724,1238,Burger Town,Alex,2024-03-12 19:00:00,41.0,Pizza,4,165,27,Cash,3.0,633
1725,1228,Sushi World,Cairo,2024-03-12 20:00:00,20.0,Sushi,1,62,16,Wallet,4.0,46
1726,1578,Pizza Hub,Giza,2024-03-12 21:00:00,28.0,Burger,2,297,9,Card,3.0,585
1727,1050,Kebab House,Alex,2024-03-12 22:00:00,28.0,Pasta,3,197,18,Card,5.0,573
1728,1608,Kebab House,Alex,2024-03-12 23:00:00,40.0,Sushi,1,128,10,Cash,5.0,118
1729,1603,Pizza Hub,Cairo,2024-03-13 00:00:00,20.0,Sushi,2,105,14,Cash,1.0,196
1730,1263,Burger Town,Cairo,2024-03-13 01:00:00,65.0,Burger,3,102,9,Card,3.0,297
1731,1417,Kebab House,Alex,2024-03-13 02:00:00,41.0,Pasta,2,117,10,Card,5.0,224
1732,1802,Pasta Point,Giza,2024-03-13 03:00:00,36.0,Sushi,2,231,22,Wallet,5.0,440
1733,1095,Kebab House,Alex,2024-03-13 04:00:00,49.0,Burger,1,83,2,Card,4.0,81
1734,1087,Pasta Point,Cairo,2024-03-13 05:00:00,63.0,Pasta,3,77,29,Wallet,1.0,202
1735,1077,Pizza Hub,Alex,2024-03-13 06:00:00,45.0,Kebab,2,99,2,Cash,3.0,196
1736,1287,Pizza Hub,Cairo,2024-03-13 07:00:00,46.0,Pizza,4,179,17,Wallet,2.0,699
1737,1119,Kebab House,Cairo,2024-03-13 08:00:00,36.0,Burger,3,298,24,Card,3.0,870
1738,1813,Sushi World,Alex,2024-03-13 09:00:00,33.0,Pizza,4,160,10,Wallet,3.0,630
1739,1490,Pasta Point,Alex,2024-03-13 10:00:00,29.0,Kebab,1,143,19,Wallet,4.0,124
1740,1911,Burger Town,Cairo,2024-03-13 11:00:00,25.0,Sushi,4,203,25,Cash,3.0,787
1741,1451,Kebab House,Cairo,2024-03-13 12:00:00,26.0,Sushi,3,228,28,Wallet,4.0,656
1742,1499,Burger Town,Giza,2024-03-13 13:00:00,20.0,Pasta,2,96,21,Card,2.981578947368421,171
1743,1164,Kebab House,Giza,2024-03-13 14:00:00,34.0,Burger,2,75,17,Wallet,5.0,133
1744,1181,Sushi World,Cairo,2024-03-13 15:00:00,20.0,Burger,3,133,24,Wallet,2.0,375
1745,1468,Sushi World,Cairo,2024-03-13 16:00:00,35.0,Pasta,2,155,14,Wallet,4.0,296
1746,1909,Sushi World,Alex,2024-03-13 17:00:00,34.0,Pizza,4,141,6,Card,1.0,558
1747,1734,Sushi World,Giza,2024-03-13 18:00:00,36.0,Sushi,2,169,9,Wallet,1.0,329
1748,1822,Pizza Hub,Cairo,2024-03-13 19:00:00,28.0,Sushi,2,261,20,Card,2.0,502
1749,1943,Pizza Hub,Alex,2024-03-13 20:00:00,71.0,Burger,4,124,22,Wallet,4.0,474
1750,1977,Pasta Point,Cairo,2024-03-13 21:00:00,51.0,Burger,4,171,29,Cash,2.981578947368421,655
1751,1006,Burger Town,Cairo,2024-03-13 22:00:00,20.0,Pasta,4,251,19,Cash,5.0,985
1752,1329,Kebab House,Cairo,2024-03-13 23:00:00,37.0,Kebab,1,238,28,Cash,1.0,210
1753,1774,Kebab House,Cairo,2024-03-14 00:00:00,35.0,Pizza,4,200,9,Card,2.981578947368421,791
1754,1672,Pizza Hub,Giza,2024-03-14 01:00:00,22.0,Kebab,4,214,12,Card,1.0,844
1755,1150,Kebab House,Cairo,2024-03-14 02:00:00,35.0,Kebab,1,90,14,Card,4.0,76
1756,1084,Pizza Hub,Cairo,2024-03-14 03:00:00,40.0,Burger,2,101,22,Wallet,2.0,180
1757,1146,Pasta Point,Alex,2024-03-14 04:00:00,26.0,Burger,4,260,17,Card,1.0,1023
1758,1623,Burger Town,Alex,2024-03-14 05:00:00,46.0,Burger,3,286,22,Card,3.0,836
1759,1380,Pasta Point,Cairo,2024-03-14 06:00:00,46.0,Kebab,4,131,3,Card,3.0,521
1760,1914,Sushi World,Alex,2024-03-14 07:00:00,51.0,Pizza,4,226,19,Card,2.0,885
1761,1547,Sushi World,Alex,2024-03-14 08:00:00,24.0,Burger,1,204,16,Cash,2.0,188
1762,1284,Sushi World,Alex,2024-03-14 09:00:00,40.0,Sushi,3,183,27,Wallet,1.0,522
1763,1699,Pasta Point,Cairo,2024-03-14 10:00:00,42.0,Pizza,2,123,2,Cash,4.0,244
1764,1081,Kebab House,Cairo,2024-03-14 11:00:00,29.0,Sushi,2,115,20,Wallet,5.0,210
1765,1513,Burger Town,Cairo,2024-03-14 12:00:00,25.0,Pizza,3,73,20,Wallet,3.0,199
1766,1896,Sushi World,Alex,2024-03-14 13:00:00,54.0,Burger,4,215,1,Cash,2.0,859
1767,1814,Sushi World,Alex,2024-03-14 14:00:00,37.0,Pasta,1,77,3,Card,5.0,74
1768,1708,Sushi World,Cairo,2024-03-14 15:00:00,42.0,Burger,3,205,0,Cash,5.0,615
1769,1915,Burger Town,Cairo,2024-03-14 16:00:00,25.0,Kebab,3,166,14,Wallet,5.0,484
1770,1522,Sushi World,Cairo,2024-03-14 17:00:00,20.0,Kebab,2,286,24,Wallet,4.0,548
1771,1745,Burger Town,Cairo,2024-03-14 18:00:00,28.0,Pizza,1,163,0,Card,2.0,163
1772,1385,Sushi World,Giza,2024-03-14 19:00:00,33.0,Kebab,3,280,5,Cash,3.0,835
1773,1706,Pasta Point,Cairo,2024-03-14 20:00:00,35.0,Burger,1,243,6,Wallet,2.0,237
1774,1470,Pasta Point,Alex,2024-03-14 21:00:00,34.0,Sushi,4,110,18,Cash,1.0,422
1775,1118,Burger Town,Cairo,2024-03-14 22:00:00,20.0,Burger,2,223,11,Card,3.0,435
1776,1395,Pasta Point,Giza,2024-03-14 23:00:00,21.0,Pizza,4,118,0,Card,2.0,472
1777,1531,Burger Town,Giza,2024-03-15 00:00:00,43.0,Kebab,1,163,6,Wallet,3.0,157
1778,1260,Pasta Point,Giza,2024-03-15 01:00:00,35.0,Sushi,4,124,18,Card,2.981578947368421,478
1779,1804,Pasta Point,Cairo,2024-03-15 02:00:00,30.0,Pasta,2,251,12,Wallet,3.0,490
1780,1933,Burger Town,Alex,2024-03-15 03:00:00,22.0,Sushi,1,220,25,Wallet,5.0,195
1781,1255,Kebab House,Cairo,2024-03-15 04:00:00,22.0,Sushi,3,108,11,Card,4.0,313
1782,1733,Pasta Point,Alex,2024-03-15 05:00:00,35.0,Burger,4,179,11,Card,1.0,705
1783,1904,Sushi World,Alex,2024-03-15 06:00:00,42.0,Pasta,2,64,21,Cash,3.0,107
1784,1225,Kebab House,Alex,2024-03-15 07:00:00,46.0,Pizza,3,280,12,Cash,1.0,828
1785,1052,Burger Town,Giza,2024-03-15 08:00:00,29.0,Pizza,2,154,27,Wallet,5.0,281
1786,1939,Kebab House,Cairo,2024-03-15 09:00:00,21.0,Sushi,1,214,13,Cash,4.0,201
1787,1866,Pizza Hub,Alex,2024-03-15 10:00:00,38.0,Sushi,1,248,21,Wallet,1.0,227
1788,1499,Pizza Hub,Cairo,2024-03-15 11:00:00,25.0,Kebab,4,197,29,Card,5.0,759
1789,1505,Pasta Point,Cairo,2024-03-15 12:00:00,28.0,Pasta,2,147,11,Card,5.0,283
1790,1853,Pasta Point,Alex,2024-03-15 13:00:00,50.0,Sushi,2,84,19,Cash,5.0,149
1791,1363,Sushi World,Cairo,2024-03-15 14:00:00,44.0,Kebab,2,211,11,Wallet,3.0,411
